negative,@united can I get some help changing a ticket.  40 minutes on hold and counting....
positive,@united thanks for all the help! Totally appreciate it and you made it super easy too
negative,@united $7 for wifi just so I can tell my family I'm gonna be Late Flight cause i had to sit in a grounded plane for the past two hours...
negative,"@united so, not only were you Late Flight, you broke my luggage handle. You paying for a new one? http://t.co/nYVV1X3d67"
negative,@united: No friendly skies from you today. 5hr+ weather delay in SFO followed by 1hr+ mechanical delay while sitting on plane. #NoFun
negative,@united once again your customer service rep was rude!   I asked a question and in turn got attitude.  Jane was no help.  Disgusted again!
negative,@united poor old United: never seem to get the response right :)
negative,@united obviously the staff at EWR - United or otherwise have not seen your ads about - being FRIENDLY and helpful #ewr worst airport
negative,@united also why can't I pre-select seats on SFO-&gt;YYZ flight? I'm a Canadian Flight Booking Problems on http://t.co/aZltJhf7lv.
neutral,@united does forelock guarantee the fare only or fare &amp; seats?
positive,@united thanks! :)
negative,"Hypocrisy RT @united @gg8929 I'm sorry, we're not able to offer a full refund because the exchange rate is not what you were hoping for. ^KP"
negative,@united I shouldn't have to spend my own $$$ on a hotel because of a weather delay. The weather being something COMPLETELY OUT OF MY CONTROL
negative,@united What if my NYC flight is delayed and I miss my connection to Sacramento from Chicago?
negative,@united said they would give us a refund. 30 days Late Flightr NO refund.
negative,@united how can you not know the weight of our plane after us sitting on the plane for 2.5 hrs? Not convinced your company is safe for flt.
negative,@united we showed up to our flight several hours early. Tried to call &amp; was on hold 15 min b/f call disconnected.
negative,"@united if your policy changed, you must advise at the time of purchase.  Same if you choose to vary it by airport!  We want a FULL refund!!"
negative,"@united wanted to, but you Cancelled Flightled my tickets.... They were too special i guess even for united."
negative,@United I'm hoping we don't miss our LAX - ITO connection. Not looking forward to being stuck at LAX overnight with our team....AGAIN!
negative,"@united how can you not know, after two hours of us sitting on the plane with no bags off loaded, the planes weight?!"
negative,@united You make it hard to fly with you. Delayed over an hour and now the plane  is turning around &amp; heading back to the gate. #connection?
negative,@united  Serious firing needs to happen at HNL. They broke the wheelchair you loaned me after you broke mine! http://t.co/bT37KyrByJ
negative,"@united Call customer service and of course they just say ""theres nothing we can do"" and then offer a transfer and disconnect the line."
negative,"@united Now submitted for the third time, please check and confirm receipt. Have taken screen shots in case it disappears again. Thanks"
negative,@united if our already rescheduled flight is Cancelled Flightled is our hotel room paid for?
positive,@united Elizabeth at Washington Dulles just hooked me up with a new connecting flight at my gate! I'm super pleased!
positive,@united Thanks!
neutral,"@united Does the economy plus cabin also qualifies as a ""premium"" cabin?"
negative,@united A 3rd party service you use to sell your tickets has ripped me off. Excellent service United is offering.
neutral,"@united Yesterday, I'm sorted now."
negative,"@united thanks for that advice, so helpful. Can't believe you guys actually charge people to ""fly"" united"
negative,@united If you have had any issues with  United Airlines PLEASE retweet. Paid for a full fight ticket and was given a standby instead.
negative,@united just tried to log in and was told e-mail log in not currently available
negative,@united @gg8929 so why did you Cancelled Flight tickets for thousands of people when you didn't like the exchange rate? #doublestandards
neutral,@united do you have an e-mail address I can write my account to? Might be less likely to disappear
neutral,"@united 877 from amsterdam to ewr, 02.27.2015, 737-300."
negative,@united stuck here in IAH waiting on flight 253 to Honolulu for 7 hours due to maintenance issues. Could we have gotten a new plane!?!? Fail
negative,@united @UnitedAppeals @gg8929 What kind of hypocrisy is that? Only Cancelled Flightling tickets with bad exchange rate if in your advantage #united
negative,@united No. The entire problem here is that I was never sent anything via email and only given a Flight Booking Problems number over the phone.
negative,@united calling that number was useless. Heading to the airport now to pick up my bags. this whole situation seems like a real joke.
negative,@united They couldn't get me first class on any of their flights so I just rebooked myself.
neutral,@united but the gate agent and club staff got me priority standby for next so might only be minor disaster...#travelingwithsmallkids
negative,@united I'll be sending/posting complete details of the circumstances surrounding this matter.  United airlines should be ashamed.
negative,@United Hidden City forces me into crappy seat even though exit row is available on the first leg. Your support cannot fix. :-(
neutral,@united @gg8929 Ladies and gents - United Airlines...
neutral,@united Allright! Last question : the power outlets on my flight are available in the premium cabin. Does that include economy plus cabin?
neutral,"@united Well, It's LA and then a 2hr+ car ride to a dark Palm Springs technically. Maybe I'll get bumped to 1st class Den to PHL on Friday:)"
negative,@united thanks! We would like an apology and a full refund. Please confirm when we will receive.
neutral,"@united Hi, can you email me here so i can share the details? Thanks. frank@postsecret.com"
